"","baseMean","lgFC_LcDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Trmu",33.0746314178362,-0.700078692445811,0.23499341044635,-2.97914180281085,0.00289056973147825,0.00989011973726658
"Nploc4",129.058672196537,0.530761691173679,0.178226080376278,2.97802482135675,0.00290112489294349,0.00992412058778625
"Lpp",40.4619290867049,-0.703456388898653,0.236243086123094,-2.97768032259839,0.00290438740087022,0.00993145343477031
"Rictor",45.9272335139783,-0.945569709769798,0.317553782924099,-2.97766791207083,0.00290450499480521,0.00993145343477031
"Ntmt1",65.3609281593638,-0.467958139423304,0.157168897457711,-2.97742204082851,0.00290683560383013,0.00993730732920348
"Ftx",11.6723191521861,-1.36710359370488,0.459183389208697,-2.97724966937674,0.00290847052732576,0.00994078096828958
"Fndc5",12.4614228614087,-3.26517163632197,1.09728101752374,-2.97569317629368,0.00292327173713363,0.00998832856385999
"Gm50394",5.10361327884489,-2.8478754823544,0.957058016045069,-2.97565605700991,0.00292362555448641,0.00998832856385999
"Cxcl1",156.576400160355,1.87650466005944,0.630645826078836,2.97552854940303,0.00292484124215593,0.00998895332501761
"Sugct",3.4051414618727,-2.2658994700177,0.761517245694036,-2.97550644168615,0.00292505206927807,0.00998895332501761
"Trf",276.377780480294,0.775668470831424,0.260693585763238,2.97540297572141,0.00292603894220423,0.00999019969555129
"Acat1",57.4443584635962,-0.711890200639942,0.23930165349823,-2.97486536441842,0.00293117164761581,0.0100055973963664
"Polr2m",534.122493138794,-0.28171474244431,0.0947048951354121,-2.97465872320016,0.00293314668652102,0.0100080858904575
"Tlr12",21.5608846180659,-0.995480552026779,0.334652323752138,-2.97467096856045,0.00293302961376737,0.0100080858904575
"Cby1",19.6506994288012,1.11961955251169,0.376401126988008,2.97453825781813,0.00293429863286845,0.0100098902608619
"Rassf1",152.356022250479,0.35687137465858,0.12003667579634,2.97301947334884,0.00294885741847537,0.0100574194416961
"Dock11",23.9685318348573,-1.23633439745309,0.416051275456409,-2.97159141285368,0.00296260663709864,0.0101021679087991
"Traj18",8.70848096830672,-1.40720442309752,0.473648538394514,-2.97098863192401,0.00296842768558206,0.0101198689179096
"Fam98b",52.8644927057741,-0.712188961323599,0.239817415791309,-2.96971326696036,0.00298077828328314,0.0101580655106123
"Wwox",18.1062428435416,0.904961670680545,0.304731568717808,2.96970108639637,0.00298089646520333,0.0101580655106123
"Tex10",83.4825723247162,-0.523731851556454,0.176372196255473,-2.96946946670571,0.00298314456892326,0.0101635703828596
"Praf2",32.3708064238818,0.816126289520095,0.274854126210594,2.96930703123145,0.00298472209242085,0.0101667887388992
"BC028528",3.6731162098384,3.27162100931192,1.1021530707299,2.96839077637854,0.00299363474195447,0.0101949859009448
"Igkv1-135",1.19809468736097,-4.18106645749182,1.40856524909277,-2.9683157810295,0.0029943653151558,0.0101953125101023
"Pcx",9.858821179971,1.21475258315543,0.409257555743114,2.96818608748646,0.00299562911907276,0.010197454157403
"Sbno2",350.092430293867,0.517321106053704,0.174295695391114,2.96806587731757,0.00299680094639774,0.0101992818650282
"Gm5239",55.1383983989891,1.05066494808974,0.354100226156491,2.96714000861837,0.00300584048147619,0.0102278800030573
"Samd15",1.50006515546812,-3.79316059018617,1.27846187776339,-2.96697199671072,0.00300748349628265,0.010231303448599
"Gm37760",19.7877349635782,-0.886400665424728,0.298770724442561,-2.96682570582694,0.00300891476497974,0.0102340052476465
"Creb3l2",45.4520403425682,0.678918271585457,0.228857683783242,2.96655222740296,0.00301159206729711,0.0102409430501822
"Ltb4r2",4.06541830335964,2.91944068475877,0.98425574807048,2.9661403456185,0.00301562841372791,0.0102524983784392
"Gm13091",3.93373325151035,-2.02425785301316,0.683093848122651,-2.96336712528803,0.0030429340540407,0.0103431427516102
"Eif2b3",34.750898834916,-0.621259364046873,0.209744858894684,-2.9619766001455,0.00305671013391901,0.0103877705926116
"2010007H06Rik",35.8461078186241,-0.975122153088398,0.329333331787936,-2.96089723987094,0.00306744265532044,0.0104220386664694
"B4galt4",15.9174305354649,-1.25572142261871,0.424130437202042,-2.96069631527182,0.00306944432083299,0.0104266342926329
"Supt3",54.2552941049232,-0.519553094226092,0.175503919735319,-2.96035037285572,0.00307289348449358,0.0104361439608678
"Dyrk1b",13.3939306862577,1.26828962888163,0.428487881313873,2.9599194847534,0.00307719452831353,0.0104485421481354
"Nlrc3",28.8605533563883,0.987919328293096,0.33378582560795,2.95974020614483,0.0030789856702486,0.0104524145830248
"Map4",258.739701867783,-0.277836600587705,0.0938860264713146,-2.95929661771971,0.00308342157349279,0.0104652618120829
"Tmem51",57.3000052088327,-0.714115259146122,0.241324741003239,-2.95914648526044,0.00308492422395775,0.0104681501338524
"Hotairm1",5.33461390941667,3.41994205748169,1.15601516451135,2.95838857695893,0.0030925201995935,0.010487279815552
"Pprc1",82.1042542743239,-0.652039864763328,0.220394383800097,-2.95851397626695,0.00309126223528738,0.010487279815552
"Taf9b",2.65553126226411,-3.76647435985052,1.2731427409756,-2.95840697089809,0.00309233564848259,0.010487279815552
"Prss30",4.80735559041305,-3.6593229446907,1.2371967090043,-2.95775353915686,0.00309889785866461,0.010506689573995
"Fundc1",29.5519430745767,-0.827929995899367,0.279974456031733,-2.95716261988389,0.00310484320644517,0.0105246257160446
"Armc9",6.26808893998162,1.67056939100756,0.565005746851955,2.95672990994424,0.00310920337501397,0.0105371820709334
"Cltb",67.491116394595,0.514199617221477,0.173947197533739,2.95606726933178,0.00311589124381897,0.0105576201098308
"Zmynd15",72.0869779442995,0.650013706308037,0.219911158581784,2.95580138133964,0.00311857847117733,0.0105644969550807
"Wls",29.0713886676975,0.771950750251148,0.261223673993594,2.95513319466626,0.00312534090549687,0.0105851731616913
"Rps27a",2723.63031647361,-0.772903354288931,0.261560285042867,-2.95497213639395,0.00312697290632995,0.0105884681212657
"Gm18752",1.84425637300285,-3.63175141568425,1.2292807564908,-2.95437099825083,0.00313307109319614,0.010603552791352
"Nmd3",147.222429346924,-0.572952821755397,0.193933836852845,-2.95437264096491,0.00313305441408172,0.010603552791352
"Tspan9",7.1857839424646,2.94208716035497,0.995853329977642,2.95433782444752,0.00313340793703611,0.010603552791352
"Mcph1",17.7298276694212,0.894136726956322,0.30273602014808,2.95351946068051,0.00314172798975287,0.0106294689189954
"Ap1s1",170.366708732292,0.512095567466255,0.173410473732138,2.95308326218676,0.00314617090897782,0.0106400188382778
"Nmnat3",37.7191412028988,-0.69593796291631,0.235662563664173,-2.95311207726674,0.00314587723510852,0.0106400188382778
"Zfp182",6.93567439141303,-1.88925797151781,0.639967702730185,-2.95211455743467,0.00315605818480078,0.0106712099938202
"Eci2",138.124238367324,0.418433284945696,0.141764818992865,2.95160172967,0.00316130392066094,0.0106866974287663
"Ldlrad4",12.3457538314058,1.17951111675939,0.399685768096195,2.95109611327345,0.00316648367056254,0.0107019553300898
"Srebf2",639.223395797209,-0.291834347570793,0.0989101886514295,-2.95049834147269,0.00317261747817214,0.0107194589179102
"Stx6",25.1031597289534,-0.663695145063653,0.224946224324625,-2.9504613694065,0.00317299720833311,0.0107194589179102
"Atraid",137.5228507507,0.458242918746315,0.155325319966115,2.9502139048951,0.00317553991661027,0.0107257933600562
"Mpg",73.1473084327762,-0.447157751551352,0.151642437445584,-2.94876394157019,0.00319047570755831,0.0107739755657382
"Lrrc55os",0.989548948333977,-3.90891796498733,1.32591307697621,-2.94809519029841,0.0031973859349026,0.0107950415423025
"Ppp1r32",1.88825952142047,-2.80687840026662,0.952638118501165,-2.94642671309734,0.0032146858676486,0.0108511691065155
"Gm43464",1.99526210140613,-3.21541573982998,1.09189217204524,-2.94481068932579,0.00323152320135509,0.0109057119131446
"Zfp524",88.7699638758901,0.438257968593061,0.148868363922938,2.94392950284538,0.00324073809027411,0.0109345130607358
"Tbc1d17",97.2838168353038,0.592821603200851,0.20137851637828,2.94381751272446,0.00324191092504305,0.0109361732675119
"Cysltr2",9.41648921357547,-1.44095402751967,0.489533145519062,-2.94352699242009,0.00324495524936033,0.010944144683125
"Gm45606",5.25887145014517,3.19066388428631,1.08460215519999,2.94178272557274,0.00326328802378706,0.0110036647384793
"Tomm40l",58.1370072990078,-0.649541579663239,0.220838343031553,-2.94125363714776,0.00326886752678438,0.0110178531158758
"Zfp608",28.1380416904265,0.835936477048275,0.284207145519203,2.94129296264226,0.00326845252092543,0.0110178531158758
"Lemd2",141.676155417905,0.488330787962006,0.16604749797902,2.94091024499331,0.00327249341866623,0.0110277604945363
"Clasrp",134.398629997005,0.421968578093208,0.143521993222315,2.94009697482099,0.00328109539073904,0.011053930799315
"Sh2d1a",5.77203953298454,-1.63894189229637,0.557454514980713,-2.94004595577287,0.00328163570604664,0.011053930799315
"Gata1",47.7010719876427,0.920033182072385,0.312938970689269,2.93997637956676,0.00328237268087511,0.0110540953345027
"Tcf4",347.618483213865,-0.695163995179522,0.23651888811623,-2.93914790787408,0.0032911597281519,0.0110813644672044
"Fkbp9",4.93644776364649,2.07652006718102,0.706656752430305,2.93851301928346,0.00329790806488386,0.0111017592527859
"A530030E21Rik",10.2280677031506,-1.52133967905761,0.51794578875587,-2.93725658569779,0.00331130007262694,0.0111445054193755
"Atrn",63.9326839579014,0.533171906760004,0.181576228250881,2.93635302316848,0.00332096151540107,0.0111746807254719
"Ldhc",9.83340501794661,2.21112232107262,0.753056577855628,2.93619680923433,0.00332263445096145,0.0111779685487424
"Icosl",67.4061432643063,-0.772142362290253,0.262999548883592,-2.93590755409248,0.00332573418591689,0.0111860540122632
"Gm4217",3.03393173302189,3.94562148539549,1.34411510481598,2.93547886729216,0.00333033295177212,0.0111944901731047
"Hnrnpab",2094.67708327575,-0.21278320247146,0.0724847108605474,-2.93555978833704,0.00332946442275895,0.0111944901731047
"Pknox2",2.3302836338032,3.21912619312127,1.09662550848283,2.93548359783724,0.00333028217295265,0.0111944901731047
"Rad54b",16.257793002582,0.966718495908333,0.329345109407993,2.93527509075825,0.00333252100809826,0.0111995015636173
"Use1",566.906678154351,-0.453076968033194,0.154396237945889,-2.93450782260629,0.00334077132205142,0.0112248798405007
"Kdm5c",169.307759502361,0.429364225658438,0.146371486238206,2.9333870734884,0.00335285599350569,0.0112631281220567
"Edn1",8.75328753115285,-1.83568535112162,0.626000392700359,-2.932402874706,0.00336350110083521,0.0112965255454353
"1700037C18Rik",16.1703805492449,-0.970608699825341,0.33105304371146,-2.93188272472525,0.00336913947202999,0.0113107328064138
"Crip2",33.5263007203287,-1.06708157100746,0.363954743778321,-2.93190730234692,0.00336887285958635,0.0113107328064138
"Atp13a3",129.476195012276,0.454672371982233,0.155085446608104,2.93175395839157,0.00337053661393527,0.0113130589565934
"Gm20406",2.83403493677212,2.82464774654841,0.963685322614148,2.93108930920117,0.00337775659086663,0.011334924143656
"Samd8",15.4293368408829,0.96580990683553,0.32955929196382,2.93061045580095,0.00338296702250162,0.0113500380637982
"Col23a1",1.46372336723879,-3.82148276667928,1.30445955300279,-2.92955251688904,0.0033945044707502,0.0113863687237693
"Aldh3b1",131.05235606833,0.477000818456237,0.162874446005272,2.92864123351061,0.00340447126078177,0.0114174167710226
"Gm36933",7.65859491404067,-1.76646699369584,0.603407994521852,-2.9274835761757,0.00341717108370284,0.0114576155893556
"Fbn1",1.78153131388033,-3.94305549012451,1.34708117677731,-2.92711052466615,0.00342127274130809,0.0114689743982415
"Sms",63.6806079375383,-0.646615646486874,0.220920870395144,-2.92691064149042,0.0034234722769314,0.0114739534021752
"Kdelr1",291.178828920043,0.39474420977507,0.134950443042756,2.92510495612085,0.00344340064723999,0.0115383370874558
"Gm43445",4.43856749545134,2.01159373300159,0.687886100099318,2.92431222656069,0.00345218288111213,0.0115653526177654
"Kras",44.6194290452549,-0.655519025255834,0.224205282611771,-2.92374478254786,0.00345848180929746,0.0115840391544109
"Gopc",20.8781213449413,-1.06073217834767,0.362807890885676,-2.92367449825372,0.00345926272972484,0.011584239418449
"Maml1",72.5538482475323,0.506439568394045,0.173229984445209,2.92350986473838,0.00346109258141227,0.0115879514855787
"Gemin7",158.724123750171,0.469412747981337,0.160587216138066,2.92310159718913,0.00346563415346333,0.0116007391209075
"Fancd2",16.0380021634778,1.00707132420712,0.344567477047844,2.92271148988123,0.00346997877744196,0.0116128623085058
"Lbx2",1.89381011314416,3.61544428849653,1.23706204295172,2.92260546598764,0.00347116042162195,0.0116143972116091
"Fbxl15",31.7444635692631,0.747914677136444,0.256060165301472,2.92085524609378,0.00349071974721711,0.0116774098332561
"Thoc6",106.916543482397,0.399231374552463,0.136686701074156,2.92077701352869,0.00349159636098197,0.0116779104607151
"Prkcsh",305.96171122156,0.412955430584908,0.141414978276312,2.92016754956487,0.00349843240642788,0.011698338504758
"Sf3b1",286.854791189532,-0.69101625381497,0.23665453335984,-2.91993668578602,0.00350102506626712,0.0117045716263299
"Dcaf7",162.796469022843,-0.413693091348408,0.141698139586343,-2.91953791740734,0.00350550745671312,0.0117171185569371
"Dhrs11",70.6670232891389,-0.691778223458355,0.23696493479231,-2.91932738514527,0.00350787606855769,0.0117212064006163
"Rsad1",11.0020946644469,-1.00879558619891,0.345560838129321,-2.91929951223635,0.0035081897643279,0.0117212064006163
"Cdip1",118.862466999511,-0.408078472514218,0.139840532844655,-2.9181701772228,0.00352092136003585,0.0117612977183647
"Get3",154.797927304831,0.632837162412318,0.216885930173096,2.91783409789309,0.00352471827041443,0.0117715331176585
"Cd38",109.93991253957,-0.623583923855692,0.213735263151659,-2.9175528392487,0.00352789869839395,0.01177725783271
"Ift25",34.3793153281075,-0.748970556524409,0.256708703238533,-2.91758926392328,0.00352748666684389,0.01177725783271
"C030006K11Rik",35.8296593774554,-0.631473734035723,0.216452617969879,-2.91737628289438,0.00352989650331413,0.0117790314560113
"Paics",324.366483303075,-0.417501807512019,0.143105903661725,-2.91743245267445,0.00352926080843662,0.0117790314560113
"Chst15",98.6613861935591,-0.529134732878373,0.18139970103617,-2.91695482327651,0.00353466964746057,0.0117925094946639
"Slc25a26",18.3572138417625,-0.842623514366922,0.288922966271703,-2.91642968103311,0.00354062524209484,0.0118099260566884
"Selenos",368.353929708257,0.263882341196122,0.0905433383862703,2.91443131984336,0.00356337205656583,0.01188333168293
"Gm47828",16.4395348015439,-1.14688844327002,0.393548586299923,-2.9142232578012,0.00356574799669378,0.0118887870109774
"Tiam1",39.0722061463535,0.728171060261328,0.249937027158834,2.91341810590785,0.00357495591973613,0.0119170142964601
"Gm21926",22.7330201694408,1.05309378481078,0.361504427950204,2.91308682104397,0.00357875085497111,0.0119271895714224
"Gm14056",33.5407922990715,1.36471757914348,0.468579511826091,2.91245678630947,0.00358597814348367,0.0119487975309939
"Hes6",115.28492146219,0.42190203662139,0.144912451562467,2.91142708630197,0.00359781867880667,0.0119857650884178
"2410004B18Rik",124.067243707853,-0.362374875261396,0.124513926282577,-2.91031602713265,0.00361063464135196,0.0120259661784528
"Bst1",135.961749515199,0.567570735115618,0.195075582994259,2.90949142072959,0.00362017322684168,0.012055025449168
"Carmil3",6.24678923055762,1.66321659155677,0.571684005062303,2.90932853959332,0.00362206005302357,0.012055025449168
"Slc22a15",20.106746079126,0.925698829642941,0.318179095677924,2.9093640726793,0.00362164835907748,0.012055025449168
"Tgfb1",345.061669980297,0.949852923160823,0.326488188309885,2.9093025633726,0.00362236104601183,0.012055025449168
"Wdr75",72.1953705300978,-0.545059108798183,0.187378678663319,-2.90886408574555,0.00362744523030081,0.0120694449419122
"Pcnx",54.6650804892812,0.60168730425868,0.206872589824906,2.90849215339711,0.00363176290272949,0.0120813086082929
"Fcer2a",173.364422495455,0.718032062211877,0.24689469444026,2.90825229695495,0.00363454981634324,0.0120880762421818
"Med31",47.1354939398307,-0.53495307542517,0.183962239122801,-2.90795044665699,0.00363805980594029,0.0120947418714042
"Nrn1",5.17238250132359,-1.49735814759474,0.514908660515018,-2.908007307737,0.0036373983757454,0.0120947418714042
"Ubp1",192.598559717271,0.349294041227915,0.120140530528974,2.90737888113184,0.00364471455657868,0.0121143585013201
"Eif2ak1",25.3264037946867,-0.793598792014678,0.273046894268118,-2.90645602888787,0.0036554827152251,0.0121452511853365
