"","baseMean","lgFC_Treatment_6H_vs_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Sap30l",177.569972485743,0.488459558673365,0.181002595565684,2.69863289610181,0.00696249324956384,0.0229905593276646
"Gpn2",55.2655121531064,0.578146368065563,0.214283496710217,2.69804430551836,0.00697481571399569,0.023025737638259
"Mmp25",15.2649732274377,1.51319376901771,0.560879338947726,2.69789536526098,0.00697793696319225,0.0230305307043541
"Lix1l",19.5578450505944,-1.21207220383831,0.449363793358936,-2.69730721912023,0.00699027464113691,0.0230657328268656
"Rab43",42.1303259972774,0.757469686556128,0.280845184169107,2.69710762104444,0.00699446610669419,0.0230740445738769
"Hmgcl",301.744709678566,-0.641267889266075,0.237899930213833,-2.69553626472139,0.0070275427604204,0.0231776189153143
"Tmem81",4.94418073904688,-2.01417694951905,0.747712922974701,-2.69378378737371,0.00706459759435096,0.0232942610926544
"Aqp11",1.97088591109309,-3.45012915798177,1.28085416759676,-2.69361590512304,0.00706815653193416,0.023300427124149
"Rnf25",33.0750678400348,-0.958919964777025,0.356084510163823,-2.69295613093604,0.00708215869201063,0.0233410084364497
"Wnk1",155.516659801973,0.399766841415763,0.148503918727103,2.69196156466679,0.00710331310029278,0.0234051367403008
"Zfp46",34.5087150018666,0.746522083552619,0.277363779488688,2.69149088222266,0.00711334427108679,0.0234325925415266
"Prkar1b",5.50157909889759,-2.19646131460289,0.816201930218007,-2.69107586405268,0.00712219967511436,0.0234561629787247
"Pde1b",48.4480807928746,1.4478423533423,0.538152690460417,2.69039322669483,0.00713678690288206,0.023498594776172
"D5Ertd579e",56.8061013184935,0.55519749623955,0.206409796478427,2.6897826833407,0.00714985627447707,0.0235337018928087
"Ghitm",385.399587504259,0.632544740576037,0.235169842059778,2.68973578855085,0.00715086099845274,0.0235337018928087
"Gm2396",2.40367360062827,3.40902593442178,1.26789599335114,2.68872679801715,0.00717250940986262,0.0235993178675089
"Idh2",136.961017733977,-0.577432944036224,0.214852484138478,-2.68757862563996,0.00719721558476043,0.0236749609459597
"Anapc1",46.6090737885065,-0.635288651951315,0.23643478104524,-2.68695091789291,0.00721075476145107,0.0237084230913623
"Hars2",39.5502474111907,-0.709056923830555,0.263889369592154,-2.68694765888605,0.0072108251153491,0.0237084230913623
"Hbs1l",99.4215536613907,0.474859374835732,0.176740004423286,2.68676792436001,0.00721470609328181,0.0237122080445152
"Lrrc45",52.7193530752785,-0.645617677862465,0.24029822078229,-2.68673515667598,0.00721541384248152,0.0237122080445152
"Slc35e1",59.6821733150013,-0.632648282157549,0.235483564704357,-2.68659208956609,0.00721850467896496,0.0237167160159563
"F13a1",26.3137819589037,-1.12062014362825,0.417174653739613,-2.68621339667416,0.00722669173521024,0.0237335851671572
"Sox7",2.05571070364109,-3.66392241543081,1.36398205849649,-2.68619546174202,0.00722707968159086,0.0237335851671572
"Apex2",23.2318592042745,0.879849781461799,0.328281883269369,2.68016551111304,0.00735857659515219,0.0241596674694716
"Septin9",175.485974529255,-0.761969535761358,0.284355450142833,-2.67963752893998,0.0073701920341425,0.0241920459916798
"Apba3",49.4394046633923,-0.974367423698084,0.363713155041166,-2.67894468537384,0.00738545932354097,0.0242363931559399
"Gfus",161.29967591243,0.420959812446003,0.157150957269968,2.6786970932849,0.00739092206396989,0.0242485519130865
"Abcd2",2.44613665258532,-3.20298466052232,1.19590877957346,-2.67828509601268,0.00740002018714255,0.0242726292205941
"Dedd",77.1647432528913,0.572897142538611,0.213912837338837,2.67818027971432,0.00740233644470471,0.0242744553342396
"Rab38",3.25007309172794,2.48693227156919,0.928722979720584,2.67779771349839,0.0074107960109737,0.0242964215226695
"Bahcc1",2.3224542542452,2.60144305726623,0.971661525916274,2.67731405214699,0.00742150347348446,0.0243257452887127
"Bckdhb",15.2943588978494,0.978199213563745,0.365419976229967,2.67691773081432,0.00743028771402092,0.0243487528034757
"Ebna1bp2",57.6400284715518,0.659154531748134,0.246311966254568,2.67609626024781,0.00744852485230408,0.0244027187989521
"Reg1",1.30294310711417,4.99370503479125,1.86616513230064,2.67591808911086,0.0074524856521572,0.024409898399136
"Narf",7.11948542407583,-2.30420754699832,0.861275319839629,-2.67534375352515,0.00746526617281329,0.0244459558794522
"Nacc2",26.5304502264454,-1.30261108357541,0.486984907658271,-2.67484898010327,0.00747629197686421,0.0244762515692498
"Ctsl",15674.5250482409,0.288446223886789,0.107869252396632,2.67403562626152,0.00749444894207012,0.024524055409108
"Irf2bpl",139.545320297614,-0.792954344780947,0.296530071537058,-2.67411106290395,0.00749276326441268,0.024524055409108
"Pole2",4.09058253786437,-3.42292845522909,1.2802739770897,-2.67359058801621,0.00750440051532898,0.0245507966586385
"Mettl17",35.5918208505817,-0.79646653027494,0.298010256479469,-2.67261449214521,0.00752626866240208,0.0246165012959931
"Ccdc180",8.38435123123529,-2.07220303821456,0.775529924642844,-2.67198333986774,0.00754043920240241,0.0246570038483867
"Psph",78.7964947695253,0.5231617252835,0.195929638380083,2.67015102773079,0.0075817136442313,0.0247860951269704
"Gm45640",16.4438978167741,0.877826031225371,0.328783317582051,2.66992266420665,0.00758687190284524,0.0247954706761323
"Kdm3b",25.2229209301139,0.836612407646583,0.313353830172442,2.66986494847114,0.00758817607963398,0.0247954706761323
"Gm13456",13.7911143432359,1.17955689530698,0.44182035964286,2.6697658212502,0.00759041648236515,0.0247969182549632
"Nt5c2",98.3512322744867,-0.477269357631399,0.178827649048844,-2.66887900260345,0.00761048612352445,0.0248565971970036
"Rarb",1.82035863936659,-3.77631105323913,1.415132050106,-2.66852203153499,0.00761857817428914,0.0248771371579865
"8430430B14Rik",1.09221356226545,4.33417421718143,1.62445619057088,2.66807701084157,0.00762867699154518,0.0249042185933169
"Itm2b",11407.3576972014,-0.587981624168014,0.220393199169615,-2.66787553510442,0.00763325300833912,0.0249120040298232
"Mzt2",44.3251744900608,-0.783692893583377,0.293758553100017,-2.66781302301878,0.0076346733138658,0.0249120040298232
"Mex3d",57.7843412437001,-0.570636169808683,0.213981710345485,-2.66675207375136,0.00765881476094883,0.0249848683949042
"Tafazzin",98.5829919629231,-0.571990137681025,0.214562630434388,-2.66584230685006,0.00767957058571311,0.0250466562176118
"Gm45266",3.06153160252583,3.9448018766608,1.4798108508124,2.66574736527655,0.00768173952726051,0.025047808678347
"Rfc4",13.9080757389038,-1.2686012217453,0.476010794803271,-2.66506817827439,0.0076972715824881,0.0250925233345949
"Ppp4r3a",102.048609874225,0.517767025844466,0.194304149802446,2.66472448669209,0.0077051420474271,0.025112246559486
"E2f4",201.914038946519,0.348827661803347,0.130910554301937,2.66462596284481,0.00770739955248412,0.0251131885307958
"Syde2",3.24836699949351,-2.71916186939281,1.0204945699542,-2.66455300150675,0.00770907171846334,0.0251131885307958
"Osgepl1",8.26847387499082,-1.57506030604645,0.591190883223048,-2.66421616223097,0.00771679579262712,0.0251264844831446
"Tmem94",13.8281251472377,-1.11702239581572,0.419261844738702,-2.66425960252091,0.00771579927230814,0.0251264844831446
"F2rl2",3.59635125576146,2.42141370912359,0.908927015256286,2.6640353609039,0.00772094461449574,0.0251340613264708
"Aven",6.59073053724201,1.88251713275208,0.707350679419639,2.66136329196239,0.00778249369683956,0.0253284461055906
"Cpsf3",158.213651240206,-0.430060031440855,0.161610918066781,-2.66108278193894,0.00778898046282791,0.0253435788832957
"Uck2",69.1037701400943,-1.31623742651279,0.494715113271132,-2.66059675802025,0.0078002311859551,0.0253682200474862
"Zfp688",32.3877217627984,-0.756342045699803,0.284273362516724,-2.66061525780597,0.00779980267731074,0.0253682200474862
"Gimap4",5.74591798374648,2.4880398179372,0.9354133929714,2.65982915856463,0.00781802961788764,0.0254201123281588
"Gm44672",1.83490649223271,3.58124675842046,1.34683751807463,2.65900430479544,0.00783719616198679,0.0254764274860438
"Sel1l",460.427160359331,0.366319719126252,0.137779748232813,2.65873413055788,0.00784348315553142,0.0254908583306741
"Ebf1",5.01829492494974,1.77299666340858,0.666974600973994,2.65826713763829,0.00785436080294669,0.0255201982189007
"Ddb2",7.43315257544954,-1.53012136942892,0.576024407167596,-2.65634815189996,0.00789920165867509,0.0256538102832113
"Paqr8",4.04026392921797,-3.12982393969548,1.17822569073291,-2.65638745132827,0.00789828105562009,0.0256538102832113
"Atg4b",91.6472181052205,0.504435850338784,0.189954218370645,2.65556540236718,0.00791755787651975,0.0257033179352836
"Dnmt3aos",36.4806391022702,-0.923826607694162,0.347898197121969,-2.65545097771886,0.00792024444115458,0.0257033179352836
"Dynll1",616.869280824295,-0.552099585580181,0.20791731109484,-2.65538055813133,0.00792189822128342,0.0257033179352836
"Tbca",371.564300905395,0.657078121585482,0.247445469686948,2.65544615715444,0.0079203576406151,0.0257033179352836
"Nr2c2ap",111.935747880407,-0.568922953935525,0.214298907147504,-2.65481033715179,0.00793530106336856,0.0257407508747314
"Comtd1",259.806916673398,-0.391226531647698,0.14740180661774,-2.65415018054883,0.00795084317343958,0.0257790440471851
"Srsf5",622.637291234863,-0.284489296305631,0.107186564623862,-2.65415070726409,0.00795083076208848,0.0257790440471851
"Ranbp2",30.8338687544655,0.811213146789451,0.3057377498217,2.65329730222236,0.00797096290248315,0.0258382058746846
"Fam219b",26.5904002983705,-0.788425754071675,0.297220800199771,-2.65266008819622,0.00798602477212441,0.0258809484980569
"Rnase4",55.4952100738538,-1.02114105981448,0.384962455268136,-2.65257311678154,0.0079880824965554,0.0258815373702392
"1500004A13Rik",2.25995967125203,-3.55059588878537,1.33862430039491,-2.65242151045509,0.00799167060388515,0.0258870832710025
"Il21r",263.809954916365,0.886668812552528,0.334477036323449,2.65091087357965,0.00802750216271339,0.0259970469100455
"Nxph3",2.27753039411335,-3.67296188053785,1.38599002481024,-2.65006371964382,0.00804765912584092,0.0260562087069001
"Rcn2",241.052568433256,0.628489631080829,0.237200501189695,2.64961341956951,0.00805839188500111,0.0260848368009093
"Tkt",1237.73221217264,0.374315367013586,0.141281341442707,2.64943242463041,0.00806270945122038,0.0260926904970763
"Rbm12b2",26.3645274214233,0.836099311712223,0.315657631812337,2.64875367312296,0.00807891926526804,0.0261390173976637
"Trappc3",255.126776488825,0.375687560168314,0.141875480663147,2.64800907395904,0.00809673519302525,0.0261905178717412
"Isca1",45.3314472760791,-0.834162323263109,0.315073419359283,-2.64751728330311,0.00810852148209608,0.0262224946945611
"Rab11fip4",8.10085264585522,-2.28616715801457,0.86359078888412,-2.64728061883176,0.00811419887120786,0.0262347053262675
"Ncf1",1638.38780249839,-0.279115094517698,0.105455810668805,-2.64674931374135,0.00812695741331682,0.0262574951930021
"Tarbp1",3.20458930770758,-2.72601842917235,1.02993531675843,-2.64678605036295,0.00812607465763901,0.0262574951930021
"Wipi1",145.151420163541,-0.550508798368943,0.207984114122722,-2.64687906906251,0.00812383986623218,0.0262574951930021
"Chst11",141.428695079458,0.594502903525506,0.224773932503508,2.64489256785249,0.00817168569477151,0.0263958267021933
"Mrps12",147.09055164746,-0.39479452223591,0.149323362603202,-2.64388984652723,0.00819593236695038,0.0264679501251047
"Rasgrp4",16.2151990714582,-1.81734494522134,0.687493895281395,-2.6434343020275,0.00820696908285108,0.0264973895312459
"Cacnb3",26.6712070715142,1.60837366041607,0.608489564967422,2.64322307729662,0.00821209104716032,0.0265077229964024
"Gmfb",111.308366275103,0.590803237041416,0.223538302923051,2.64296198600375,0.00821842617330677,0.0265219666636117
"Zfp358",56.6971090489269,-0.578453546042732,0.218887103391441,-2.64270273159159,0.00822472105637303,0.0265360738292147
"Tprn",12.6242056251543,-1.48567575492855,0.562246788173434,-2.6423908258419,0.0082323000694528,0.0265543165204982
"Stam2",35.3979986967329,0.744199165127445,0.281671907438706,2.6420780541964,0.00823990639804957,0.0265726387722047
"Inpp5a",55.4125816089043,-0.772563372015201,0.292446419220325,-2.64172621458279,0.00824847034060446,0.0265819019548848
"Mir692-2",92.6210077526895,-2.00915285039386,0.760546499287722,-2.64172256696402,0.00824855916706741,0.0265819019548848
"Prss46",22.2133145647846,-1.02176853344604,0.386771558401221,-2.64178818543348,0.00824696136317756,0.0265819019548848
"Sbno2",265.654476434748,0.623749378650855,0.236157636388673,2.64124162228773,0.00826027858504419,0.0266134524426132
"Cib1",304.489747736711,-0.394484403422274,0.149393946870787,-2.64056484004314,0.00827679530827502,0.0266604408295499
"Plekhg5",11.3680240075537,-1.42428318278377,0.539437259909365,-2.64031294950422,0.0082829501836301,0.0266740384531655
"Mtfr1",73.0560711990796,-0.497061500891468,0.188315910682514,-2.63950878653835,0.00830262709733024,0.0267311653290007
"Gm49662",1.54210125800816,3.46726208550133,1.31407404665571,2.63855913928553,0.00832591768568277,0.0267950749065084
"Msh6",19.4147672762786,-0.999052717906363,0.378638306546041,-2.63854105787598,0.00832636170804592,0.0267950749065084
"Nln",113.633672885001,0.519980507148297,0.197078436072834,2.63844445648091,0.00832873429242817,0.0267964594912171
"Rnf169",31.9776648253666,-0.78264151293562,0.296652369966814,-2.6382445993038,0.00833364481678788,0.0268060069695513
"Gm15545",4.65952642342536,-2.00062755492998,0.758692989541925,-2.63693955593012,0.00836577367518879,0.0269030800985792
"Hsd11b1",13.0242610346057,-1.75262139869171,0.664805101624468,-2.63629354589658,0.00838171875599138,0.026948075497007
"Nadk",656.614858188489,-0.411664508625163,0.156213591145949,-2.63526691631171,0.00840711437459452,0.0270234272860918
"Vezf1",31.2045132976659,0.750893097853822,0.28497880617016,2.63490856721979,0.00841599500551553,0.0270456713477969
"Gm17767",1.22466065468882,-3.69570460876565,1.40278832118499,-2.63454189983828,0.00842509046446319,0.0270685952603014
"Pink1",155.485696113563,-0.619244419744944,0.235108805854429,-2.63386314899816,0.00844195059003622,0.0271112442719652
"Ppp1r8",57.1980637933915,0.827658184020684,0.314239006918151,2.6338492860508,0.00844229525894192,0.0271112442719652
"4921524J17Rik",81.6596621602929,0.518277439806372,0.196860478460695,2.63271451872372,0.00847055123812666,0.0271953965089488
"Brcc3",14.6761387918883,1.04274608797992,0.396084009009742,2.6326386934603,0.00847244231628456,0.0271953965089488
"Pwwp3a",26.1181095103008,-0.803815031610749,0.305360792452647,-2.63234525020234,0.00847976433425788,0.0272062392454469
"Tspyl2",41.4711687756866,-0.947712272052276,0.360025724055498,-2.63234599288296,0.00847974579569562,0.0272062392454469
"Tmem273",13.2094469581631,-2.02360002393972,0.768807841233725,-2.63212719148702,0.00848520901575868,0.0272173781867953
"Serhl",57.4299065323701,-0.530593646546207,0.201591207274129,-2.63202772442695,0.00848769363471995,0.0272190193827514
"Pgd",2687.74556801461,0.60916955318789,0.231496534512164,2.63144134952863,0.00850235410447023,0.0272533636675816
"Stap1",34.0214047316822,-0.805274200617083,0.30601408793514,-2.63149388333965,0.00850103973807383,0.0272533636675816
"Strn4",161.312885237705,0.399684121626487,0.151931184502673,2.63069180257365,0.00852112714987896,0.0273071939976144
"Cdc14a",18.273741798677,1.00972651825252,0.3839332620183,2.62995321880809,0.00853966185725641,0.0273475336542965
"Dcaf7",140.171537768338,-0.502027638647536,0.190884709627599,-2.63000446513999,0.00853837467139059,0.0273475336542965
"Srr",9.4130645424639,-1.42557532008796,0.542034994929687,-2.63004295557132,0.00853740799746007,0.0273475336542965
"Smim29",388.82921432848,-0.552442403253717,0.210094297190721,-2.62949737637198,0.00855111917171219,0.0273778695968766
"Nt5m",71.0872867718897,-0.568882547819902,0.216406821941244,-2.62876439253082,0.00856957108068987,0.0274305806564263
"Mmut",25.951800782863,-0.942185389452132,0.358596653705268,-2.62742381925995,0.00860341036517605,0.0275325097188515
"Fes",306.379341849607,-0.490996564989135,0.186892607419997,-2.62715883612097,0.00861011329690251,0.0275475702792363
"Rhoj",83.726655828125,-0.887261152529898,0.337761199817923,-2.62688891740139,0.00861694587668625,0.0275630385612714
"Crip1",1441.19589970667,0.885108377855866,0.33702167634636,2.62626543031681,0.00863274703057485,0.0276071808145134
"Gm31105",1.32055093807115,-3.83118344913739,1.45919693084699,-2.62554242552688,0.0086511027076425,0.0276594699778994
"Arhgap30",97.5120374257881,-0.485531810858752,0.184936804040474,-2.62539310862369,0.00865489791507685,0.0276651926868397
