"","baseMean","lgFC_LMoDC_vs_LcDC","lfcSE","stat","pvalue","padj"
"Casc3",233.293519706316,-0.360770476206613,0.130477895226923,-2.76499307088892,0.00569240049599683,0.0455626827240432
"Dock5",72.2286826539401,-0.630270899444517,0.227968947933391,-2.76472258681771,0.00569712235449079,0.0455626827240432
"Net1",243.302492403293,0.519107776887468,0.187771788853342,2.76456745743054,0.00569983205232789,0.0455626827240432
"Fnbp4",310.15540328135,0.440984563171973,0.159608929182262,2.76290659571057,0.00572891581659137,0.045763077360424
"Dynll1",606.328230094561,0.361671304300341,0.130990394941417,2.76105209440807,0.00576154854570301,0.0459371894464097
"Pfkfb3",193.13751584086,0.544138969642156,0.197081747617607,2.76098104578378,0.00576280207986366,0.0459371894464097
"Stap2",36.4466215993676,0.913406250224404,0.330816196191354,2.76106871652699,0.00576125531170489,0.0459371894464097
"Glce",18.2307703357405,-0.92820275219592,0.33636289952115,-2.75952774077438,0.00578849723943365,0.0461097694146081
"Gm22953",16.6731556924341,1.1867652951328,0.430302258053743,2.7579806355201,0.00581596431011107,0.0462876377416466
"Shroom3",7.41380707685405,-1.92995443244486,0.699813380854051,-2.75781299021397,0.00581894770451615,0.0462876377416466
"Fis1",281.826698549064,0.519337095312344,0.188392330812631,2.75667853925997,0.00583917253274149,0.0464161281037101
"Casz1",101.970889393417,-0.410710199176438,0.149061929069817,-2.75529910111435,0.00586385031996125,0.0465798117053925
"Sharpin",201.247474968445,0.31651856461009,0.114889002629905,2.75499444998838,0.00586931310679176,0.0465907382342056
"Rnf144a",42.2855790493021,-0.780068646574441,0.283248844491355,-2.75400469144102,0.00588709242699424,0.0466938226171686
"Rpl7a",5091.95183341516,0.382685927045486,0.138965697503964,2.75381575395303,0.00589049187854096,0.0466938226171686
"Rbmxl1",273.826364223658,0.408025215623844,0.148182074053971,2.75353964525583,0.00589546293731401,0.0467007519266452
"Gpr18",202.072743588016,0.449730461257539,0.163353102146554,2.7531185839009,0.0059030510025448,0.0467283877625057
"Bcl6",96.0004574872883,0.528280689355651,0.19194260707833,2.75228464068984,0.00591810571500674,0.0468150499967813
"Lrrc20",33.061622149103,-0.717753167294691,0.261003988543352,-2.7499701108034,0.00596007009100505,0.0471143127374248
"Gadd45g",146.412186976305,0.548523261508163,0.199488668254304,2.74964621453545,0.00596596394147544,0.0471282210456538
"Ndufa1",573.988326868103,-0.308646940372674,0.112280100910878,-2.74890152278774,0.00597953481397152,0.0472027128424248
"Hint1",1133.5124223748,-0.258265669078178,0.0939674114210134,-2.74845997322455,0.00598759451165889,0.0472336261857438
"Dnaja3",89.6993726815827,-0.43927018398174,0.159839236831296,-2.74819995822036,0.00599234519848871,0.047238411422941
"Cox19",69.4415989556403,0.498509336142537,0.181428118587238,2.74769611251209,0.00600156053954036,0.0472457103523623
"Rflnb",233.663419675349,-0.432281432620881,0.157312226385154,-2.74792012391019,0.00599746179437876,0.0472457103523623
"Rab21",141.712926033758,-0.386277348542743,0.140607263380186,-2.74720764245509,0.00601050684792954,0.0472834834779495
"Cd200r4",64.5423315682329,-0.70570152082334,0.256938618169084,-2.74657630624813,0.00602208754346006,0.0473389674505878
"Gm3219",16.4158485194025,1.5992491508141,0.582313677344037,2.74637057832534,0.00602586558213903,0.0473389674505878
"C2",8.16637405555163,1.42020631945748,0.517205639634867,2.74592195177939,0.00603411167786592,0.0473599820496185
"Chac1",85.0988511004553,-0.476589401448429,0.173572027029385,-2.74577309261788,0.00603685006738273,0.0473599820496185
"Pdp2",22.5151159479426,-1.1072255395467,0.403328394238349,-2.74522090525661,0.00604701780019367,0.0474071223551635
"Adora3",64.9031141083608,-0.502680045982751,0.183170312013736,-2.74433143917479,0.00606342847653752,0.0475019058240894
"Carns1",52.845881248209,0.693736245984956,0.252816343152865,2.74403243608934,0.00606895409572265,0.0475019058240894
"Cryzl1",74.2600105841949,-0.485363403821247,0.176888873171042,-2.74388883325593,0.00607160950835146,0.0475019058240894
"Rdh14",45.078616046429,-0.597956789313044,0.218244322551588,-2.73985037650499,0.00614671596409851,0.0479989570931891
"Romo1",491.99561054468,0.333682809018853,0.121791212671466,2.73979379710234,0.00614777413422722,0.0479989570931891
"Slc31a2",102.724290767307,-0.576557475888539,0.210422274377371,-2.74000211049208,0.0061438789854026,0.0479989570931891
"Fkbp1b",17.1378016513302,1.09603389707563,0.400405689239208,2.73730850118077,0.00619441728693723,0.0483300223503063
"Rps16-ps2",436.37012830214,0.691838236318753,0.25301437462456,2.73438312485347,0.00624972781181417,0.0487282129458753
"Cenpn",42.0455791221649,-0.691264588796977,0.252861337672173,-2.73376940563836,0.00626138776022048,0.0487857546676372
"Adipor2",400.9015824609,-0.454672033692436,0.166382024501063,-2.73269925075068,0.00628176630623535,0.0489111025442464
"Brap",138.20208011084,-0.359537115129918,0.131582972555947,-2.73239848702344,0.00628750437102294,0.048922363361973
"Sec24b",131.088512126216,-0.4509808343435,0.165143562479571,-2.73084113950422,0.00631729146593668,0.0491206039701311
"Pabir1",107.838818650134,0.488586309532437,0.178975493023178,2.72990620827156,0.00633523467398362,0.0491930109323837
"Spryd4",29.3512045731493,0.751956942951227,0.275431978091791,2.73010036147883,0.0063315047148952,0.0491930109323837
"Gsr",707.847986008025,-0.493440103376597,0.180803266417607,-2.72915480540536,0.00634968883529081,0.0492515437679334
"Rrad",40.5117285202047,0.623920881637935,0.22862072957516,2.72906521992713,0.00635141410113713,0.0492515437679334
"Clcn7",186.986177895948,-0.445307544486466,0.163221754302872,-2.72823648041522,0.00636739424570098,0.049260667088918
"Kif2a",37.8676308437341,-0.637826239827317,0.233792082578305,-2.72817724532518,0.00636853782880669,0.049260667088918
"Sdf2",200.784334663283,-0.355060016822227,0.13014881676997,-2.72810791241977,0.00636987659347883,0.049260667088918
"Tbxas1",103.229626563994,-0.44735409572037,0.163947335602984,-2.72864511079147,0.00635951032661217,0.049260667088918
"Map1lc3b",568.727078749492,-0.263594447160246,0.0966523345656795,-2.72724345816108,0.00638658981173746,0.0493229927262841
"Tmem164",109.394180115779,-0.426395743284067,0.156337594804939,-2.72740375605802,0.00638348766128517,0.0493229927262841
"Ankrd44",130.818770327201,-0.619822918511254,0.227400774352606,-2.72568517093157,0.00641681718871955,0.0495044672172553
"Kidins220",125.808141939596,-0.370880888046375,0.13607388940398,-2.72558453110201,0.00641877380007925,0.0495044672172553
"Bahd1",135.979541388156,-0.422303948331704,0.154987632302256,-2.72475901501695,0.00643484352371231,0.0495948487672729
"Ptges",33.7376039364558,0.822983950457105,0.302166667858463,2.72360931233685,0.00645728426178555,0.0497341779054686
